travelCode,userCode,from,to,flightType,price,time,distance,agency,date
406,3,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,03/09/2023
406,3,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,03/11/2023
407,3,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,03/16/2023
407,3,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,03/18/2023
408,3,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,03/23/2023
408,3,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,03/24/2023
409,3,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,03/30/2023
409,3,Salvador (BH),Aracaju (SE),firstClass,1531.92,2.16,830.86,CloudFy,04/02/2023
410,3,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,04/06/2023
410,3,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,04/09/2023
411,3,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,04/13/2023
411,3,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,04/17/2023
412,3,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,04/20/2023
412,3,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,04/22/2023
413,3,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,04/27/2023
413,3,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,05/01/2023
414,3,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,05/04/2023
414,3,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,05/07/2023
415,3,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,05/11/2023
415,3,Rio de Janeiro (RJ),Aracaju (SE),premium,1098.93,1.55,597.61,Rainbow,05/13/2023
416,3,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,05/18/2023
416,3,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,05/21/2023
417,3,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,05/25/2023
417,3,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,05/27/2023
418,3,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,06/01/2023
418,3,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,06/02/2023
419,3,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,06/08/2023
419,3,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,06/10/2023
420,3,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,06/15/2023
420,3,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,06/17/2023
421,3,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,06/22/2023
421,3,Sao Paulo (SP),Brasilia (DF),economic,389.47,0.67,257.81,CloudFy,06/23/2023
422,3,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,06/29/2023
422,3,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,07/02/2023
423,3,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,07/06/2023
423,3,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,07/08/2023
424,3,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,07/13/2023
424,3,Rio de Janeiro (RJ),Aracaju (SE),economic,734.09,1.55,597.61,Rainbow,07/14/2023
425,4,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,09/26/2019
425,4,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,09/29/2019
426,4,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,10/03/2019
426,4,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,10/05/2019
427,4,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,10/10/2019
427,4,Rio de Janeiro (RJ),Recife (PE),premium,1306.26,2.3,885.57,Rainbow,10/13/2019
428,4,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,10/17/2019
428,4,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,10/18/2019
429,4,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,10/24/2019
429,4,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,10/28/2019
430,4,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,10/31/2019
430,4,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,11/01/2019
431,4,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,11/07/2019
431,4,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,11/11/2019
432,4,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,11/14/2019
432,4,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,11/17/2019
433,4,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,11/21/2019
433,4,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,11/23/2019
434,4,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,11/28/2019
434,4,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,12/02/2019
435,4,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,12/05/2019
435,4,Rio de Janeiro (RJ),Recife (PE),firstClass,1617.81,2.3,885.57,Rainbow,12/06/2019
436,4,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,12/12/2019
436,4,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,12/14/2019
437,4,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,12/19/2019
437,4,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,12/22/2019
438,4,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,12/26/2019
438,4,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,12/30/2019
439,4,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,01/02/2020
439,4,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,01/06/2020
440,4,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,01/09/2020
440,4,Salvador (BH),Brasilia (DF),firstClass,1032.4,1.76,676.56,CloudFy,01/12/2020
441,4,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,01/16/2020
441,4,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,01/18/2020
442,4,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,01/23/2020
442,4,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,01/25/2020
443,4,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,01/30/2020
443,4,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,02/01/2020
444,4,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,02/06/2020
444,4,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,02/10/2020
445,4,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,02/13/2020
445,4,Rio de Janeiro (RJ),Recife (PE),firstClass,1664.01,2.3,885.57,CloudFy,02/14/2020
446,4,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,02/20/2020
446,4,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,02/22/2020
447,4,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,02/27/2020
447,4,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,02/29/2020
448,4,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,03/05/2020
448,4,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,03/09/2020
449,4,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,03/12/2020
449,4,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,03/16/2020
450,4,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,03/19/2020
450,4,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,03/21/2020
451,4,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,03/26/2020
451,4,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,03/30/2020
452,4,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,04/02/2020
452,4,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,04/03/2020
453,4,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,04/09/2020
453,4,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,04/10/2020
454,4,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,04/16/2020
454,4,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,04/18/2020
455,4,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,04/23/2020
455,4,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,04/24/2020
456,4,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,04/30/2020
456,4,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,05/03/2020
457,4,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,05/07/2020
457,4,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,05/09/2020
458,4,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,05/14/2020
458,4,Rio de Janeiro (RJ),Brasilia (DF),firstClass,687.25,0.48,183.37,Rainbow,05/16/2020
459,4,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,05/21/2020
459,4,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,05/24/2020
460,4,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,05/28/2020
460,4,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,05/29/2020
461,4,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,06/04/2020
461,4,Sao Paulo (SP),Brasilia (DF),economic,393.84,0.67,257.81,Rainbow,06/08/2020
462,4,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,06/11/2020
462,4,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,06/13/2020
463,4,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,06/18/2020
463,4,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,06/20/2020
464,4,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,06/25/2020
464,4,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,06/29/2020
465,4,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,07/02/2020
465,4,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,07/06/2020
466,4,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,07/09/2020
466,4,Salvador (BH),Aracaju (SE),firstClass,1531.92,2.16,830.86,CloudFy,07/11/2020
467,4,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,07/16/2020
467,4,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,07/19/2020
468,4,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,07/23/2020
468,4,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,07/24/2020
469,4,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,07/30/2020
469,4,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,08/01/2020
470,4,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,08/06/2020
470,4,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,08/07/2020
471,4,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,08/13/2020
471,4,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,08/15/2020
472,4,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,08/20/2020
472,4,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,08/21/2020
473,4,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,08/27/2020
473,4,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,08/31/2020
474,4,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,09/03/2020
474,4,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,09/05/2020
475,4,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,09/10/2020
475,4,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,09/13/2020
476,4,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,09/17/2020
476,4,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,09/20/2020
477,4,Recife (PE),Salvador (BH),firstClass,1596.61,2.05,788.55,FlyingDrops,09/24/2020
477,4,Salvador (BH),Recife (PE),firstClass,1348.04,2.05,788.55,FlyingDrops,09/25/2020
478,4,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,10/01/2020
478,4,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,10/05/2020
479,4,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,10/08/2020
479,4,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,10/10/2020
480,4,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,10/15/2020
480,4,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,10/19/2020
481,4,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,10/22/2020
481,4,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,10/26/2020
482,4,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,10/29/2020
482,4,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,10/30/2020
483,4,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,11/05/2020
483,4,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,11/09/2020
484,4,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,11/12/2020
484,4,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,11/16/2020
485,4,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,11/19/2020
485,4,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,11/22/2020
486,4,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,11/26/2020
486,4,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,11/30/2020
487,4,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,12/03/2020
487,4,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,12/04/2020
488,4,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,12/10/2020
488,4,Salvador (BH),Brasilia (DF),firstClass,1032.4,1.76,676.56,CloudFy,12/14/2020
489,4,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,12/17/2020
489,4,Rio de Janeiro (RJ),Recife (PE),premium,1333.52,2.3,885.57,CloudFy,12/21/2020
490,4,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,12/24/2020
490,4,Rio de Janeiro (RJ),Recife (PE),premium,1306.26,2.3,885.57,Rainbow,12/25/2020
491,4,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,12/31/2020
491,4,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,01/04/2021
492,4,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,01/07/2021
492,4,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,01/09/2021
493,4,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,01/14/2021
493,4,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,01/17/2021
494,4,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,01/21/2021
494,4,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,01/23/2021
495,4,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,01/28/2021
495,4,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,01/29/2021
496,4,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,02/04/2021
496,4,Salvador (BH),Aracaju (SE),economic,826.02,2.16,830.86,Rainbow,02/05/2021
497,4,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,02/11/2021
497,4,Sao Paulo (SP),Aracaju (SE),firstClass,1269.73,1.02,392.76,FlyingDrops,02/12/2021
498,4,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,02/18/2021
498,4,Rio de Janeiro (RJ),Brasilia (DF),firstClass,687.25,0.48,183.37,Rainbow,02/22/2021
499,4,Brasilia (DF),Salvador (BH),firstClass,1724.49,1.76,676.56,FlyingDrops,02/25/2021
499,4,Salvador (BH),Brasilia (DF),firstClass,1020.08,1.76,676.56,FlyingDrops,03/01/2021
500,4,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,03/04/2021
500,4,Salvador (BH),Recife (PE),premium,1016.53,2.05,788.55,CloudFy,03/06/2021
501,4,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,03/11/2021
501,4,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,03/12/2021
502,4,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,03/18/2021
502,4,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,03/20/2021
503,4,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,03/25/2021
503,4,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,03/27/2021
504,4,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,04/01/2021
504,4,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,04/05/2021
505,4,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,04/08/2021
505,4,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,04/10/2021
506,4,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,04/15/2021
506,4,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,04/19/2021
507,4,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,04/22/2021
507,4,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,04/24/2021
508,4,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,04/29/2021
508,4,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,04/30/2021
509,4,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,05/06/2021
509,4,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,05/10/2021
510,4,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,05/13/2021
510,4,Salvador (BH),Aracaju (SE),firstClass,1581.59,2.16,830.86,FlyingDrops,05/15/2021
511,4,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,05/20/2021
511,4,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,05/23/2021
512,4,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,05/27/2021
512,4,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,05/31/2021
513,4,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,06/03/2021
513,4,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,06/07/2021
514,4,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,06/10/2021
514,4,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,06/13/2021
515,4,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,06/17/2021
515,4,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,06/20/2021
516,4,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,06/24/2021
516,4,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,06/26/2021
517,4,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,07/01/2021
517,4,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,07/05/2021
518,4,Brasilia (DF),Sao Paulo (SP),economic,533.8,0.67,257.81,Rainbow,07/08/2021
518,4,Sao Paulo (SP),Brasilia (DF),economic,393.84,0.67,257.81,Rainbow,07/09/2021
519,4,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,07/15/2021
519,4,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,07/17/2021
520,4,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,07/22/2021
520,4,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,07/25/2021
521,4,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,07/29/2021
521,4,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,07/30/2021
522,4,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,08/05/2021
522,4,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,08/06/2021
523,4,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,08/12/2021
523,4,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,08/13/2021
524,4,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,08/19/2021
524,4,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,08/23/2021
525,4,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,08/26/2021
525,4,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,08/29/2021
526,4,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,09/02/2021
526,4,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,09/03/2021
527,4,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,09/09/2021
527,4,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,09/13/2021
528,4,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,09/16/2021
528,4,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,09/17/2021
529,4,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,09/23/2021
529,4,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,09/26/2021
530,4,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,09/30/2021
530,4,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,10/04/2021
531,4,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,10/07/2021
531,4,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,10/11/2021
532,4,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,10/14/2021
532,4,Rio de Janeiro (RJ),Aracaju (SE),economic,796.42,1.55,597.61,CloudFy,10/18/2021
533,4,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,10/21/2021
533,4,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,10/24/2021
534,4,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,10/28/2021
534,4,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,11/01/2021
535,4,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,11/04/2021
535,4,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,11/07/2021
536,4,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,11/11/2021
536,4,Rio de Janeiro (RJ),Recife (PE),premium,1333.52,2.3,885.57,CloudFy,11/13/2021
537,4,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,11/18/2021
537,4,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,11/21/2021
538,4,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,11/25/2021
538,4,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,11/28/2021
539,4,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,12/02/2021
539,4,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,12/03/2021
540,4,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,12/09/2021
540,4,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,12/13/2021
